,Unnamed: 0,Z1_ActualPosition,X1_OutputCurrent,M1_sequence_number,S1_ActualPosition,Y1_OutputCurrent,S1_OutputCurrent,M1_CURRENT_FEEDRATE,X1_DCBusVoltage,X1_OutputVoltage,clamp_pressure,Y1_DCBusVoltage,Y1_OutputVoltage
10304,21757,29.5,327.0,30.0,-310.0,326.0,325.0,3.0,0.103,10.0,2.5,0.0269,3.77
10305,24971,27.7,327.0,112.0,739.0,326.0,320.0,3.0,0.105,11.9,2.5,0.0224,1.6
10306,3088,119.0,329.0,2.0,339.0,328.0,329.0,6.0,0.0214,2.31,3.0,0.0266,2.85
10307,18118,29.7,327.0,35.0,2050.0,326.0,321.0,3.0,0.0948,11.9,3.0,0.0559,5.94
10308,12266,28.5,327.0,89.0,-1490.0,325.0,322.0,3.0,0.064,3.11,3.0,0.133,11.6
10309,7827,29.7,324.0,14.0,-2030.0,323.0,318.0,15.0,0.0956,25.5,4.0,0.0434,8.32
10310,21742,29.5,327.0,20.0,-1140.0,326.0,319.0,3.0,0.0869,8.11,2.5,0.159,10.5
10311,11197,27.5,327.0,2.0,-145.0,326.0,323.0,3.0,0.0744,9.29,4.0,0.0385,4.04
10312,12353,29.5,327.0,35.0,2120.0,326.0,317.0,3.0,0.0849,9.63,3.0,0.0711,3.7
10313,3684,28.5,326.0,59.0,-1940.0,325.0,317.0,6.0,0.108,9.42,3.0,0.133,13.7
10314,23476,27.7,327.0,2.0,2020.0,326.0,323.0,3.0,0.0454,7.93,2.5,0.104,10.9
10315,21433,28.5,327.0,76.0,-513.0,326.0,323.0,3.0,0.0722,7.84,2.5,0.101,10.2
10316,24260,27.7,327.0,119.0,1310.0,326.0,322.0,3.0,0.068,1.71,2.5,0.116,10.8
10317,14603,27.7,327.0,111.0,-1920.0,326.0,318.0,3.0,0.0689,7.78,4.0,0.0234,1.86
10318,50,29.5,326.0,15.0,-265.0,324.0,321.0,6.0,0.0892,9.21,4.0,0.114,14.1
10319,18528,29.7,327.0,28.0,1370.0,325.0,320.0,3.0,0.0609,5.29,3.0,0.122,10.9
10320,19794,55.7,329.0,0.0,-927.0,328.0,329.0,50.0,0.0451,3.91,3.0,0.0319,1.19
10321,6119,27.7,324.0,22.0,-656.0,324.0,322.0,6.0,0.0813,12.6,4.0,0.0973,3.86
10322,14851,27.7,327.0,105.0,1780.0,325.0,324.0,3.0,0.0939,8.87,4.0,0.0899,6.14
10323,6056,28.7,325.0,65.0,1400.0,324.0,316.0,6.0,0.114,15.1,4.0,0.103,6.3
10324,21381,27.5,327.0,126.0,-166.0,326.0,324.0,3.0,0.0454,4.29,2.5,0.105,10.7
10325,9444,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.0502,1.92,4.0,0.0264,1.57
10326,6294,55.7,328.0,0.0,218.0,327.0,328.0,50.0,0.0597,5.69,4.0,0.0291,2.65
10327,8765,119.0,327.0,0.0,383.0,326.0,327.0,50.0,0.0216,1.6,4.0,0.0234,2.02
10328,5442,32.8,325.0,55.0,848.0,324.0,318.0,6.0,0.0219,1.23,4.0,0.0169,3.19
10329,8965,119.0,328.0,0.0,383.0,326.0,327.0,50.0,0.0297,2.2,4.0,0.0191,0.23
10330,9341,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.0522,0.767,4.0,0.0232,1.62
10331,3536,29.5,326.0,34.0,1300.0,325.0,320.0,6.0,0.0871,11.6,3.0,0.047,8.05
10332,18483,28.7,327.0,60.0,-144.0,326.0,319.0,3.0,0.0904,9.65,3.0,0.0622,4.91
10333,18747,28.7,327.0,2.0,-1740.0,326.0,319.0,3.0,0.0915,8.83,3.0,0.0448,2.55
10334,13862,28.5,327.0,65.0,427.0,325.0,323.0,3.0,0.106,9.32,3.0,0.0822,6.38
10335,20552,69.6,328.0,7.0,-927.0,326.0,329.0,50.0,0.131,28.3,3.0,0.194,48.9
10336,22174,28.5,327.0,59.0,-2050.0,326.0,321.0,3.0,0.0877,7.69,2.5,0.0575,6.92
10337,13387,29.5,327.0,24.0,1030.0,326.0,322.0,3.0,0.0982,9.27,3.0,0.0895,4.86
10338,13920,29.5,327.0,35.0,2000.0,325.0,318.0,3.0,0.0856,5.75,3.0,0.0958,10.3
10339,6202,29.7,325.0,26.0,-358.0,324.0,315.0,6.0,0.0687,4.03,4.0,0.0693,11.4
10340,13192,29.5,327.0,16.0,282.0,325.0,323.0,3.0,0.0991,9.08,3.0,0.08,8.4
10341,15487,30.8,327.0,54.0,1530.0,326.0,321.0,3.0,0.0285,1.66,4.0,0.0154,2.9
10342,17111,27.7,327.0,122.0,1130.0,326.0,324.0,3.0,0.0577,9.16,3.0,0.0772,6.7
10343,3114,28.5,326.0,87.0,-499.0,325.0,316.0,6.0,0.0915,13.9,3.0,0.0467,0.199
10344,18564,27.7,327.0,2.0,1010.0,326.0,318.0,3.0,0.107,8.16,3.0,0.0941,6.63
10345,16302,27.7,327.0,101.0,1280.0,326.0,323.0,3.0,0.0916,11.7,4.0,0.0611,7.11
10346,21400,27.5,327.0,97.0,1260.0,326.0,324.0,3.0,0.0891,9.7,2.5,0.0152,0.901
10347,2813,119.0,329.0,0.0,339.0,328.0,329.0,6.0,0.021,1.09,3.0,0.0182,1.43
10348,6633,28.7,325.0,2.0,-391.0,323.0,320.0,20.0,0.0595,10.6,4.0,0.163,32.3
10349,23260,28.7,327.0,63.0,574.0,326.0,322.0,3.0,0.0898,7.21,2.5,0.035,6.01
10350,2498,55.5,329.0,0.0,-2130.0,328.0,329.0,50.0,0.0335,6.45,4.0,0.0204,0.862
10351,13400,27.5,326.0,124.0,1600.0,325.0,318.0,3.0,0.0618,2.63,3.0,0.0421,8.16
10352,17645,28.7,327.0,57.0,-496.0,325.0,319.0,3.0,0.0678,8.25,3.0,0.0838,6.92
10353,15434,55.7,330.0,0.0,42.0,329.0,330.0,50.0,0.0428,6.62,4.0,0.0455,1.67
10354,18438,28.7,327.0,75.0,1230.0,326.0,317.0,3.0,0.117,7.11,3.0,0.088,9.07
10355,19999,40.9,326.0,91.0,1430.0,324.0,319.0,50.0,0.066,2.8,3.0,0.038,0.363
10356,17210,29.7,327.0,21.0,598.0,326.0,322.0,3.0,0.0833,10.2,3.0,0.0847,9.49
10357,1428,119.0,325.0,0.0,905.0,327.0,324.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
10358,999,27.5,326.0,125.0,510.0,324.0,321.0,6.0,0.0407,3.62,4.0,0.156,14.8
10359,17020,28.7,327.0,75.0,1320.0,326.0,323.0,3.0,0.083,10.2,3.0,0.0744,7.82
10360,10783,27.5,327.0,125.0,-460.0,325.0,319.0,3.0,0.0638,6.44,4.0,0.114,11.1
10361,6149,55.7,324.0,87.0,231.0,323.0,328.0,6.0,0.101,14.3,4.0,0.045,0.536
10362,2048,27.5,325.0,101.0,1620.0,324.0,318.0,20.0,0.0733,21.0,4.0,0.115,29.0
10363,5592,119.0,328.0,0.0,-978.0,326.0,328.0,50.0,0.019,1.21,4.0,0.0208,1.67
10364,5940,29.7,325.0,37.0,139.0,323.0,321.0,6.0,0.0424,0.845,4.0,0.0802,14.2
10365,21745,29.5,327.0,45.0,1300.0,326.0,319.0,3.0,0.0989,9.73,2.5,0.0427,2.18
10366,17318,29.7,327.0,34.0,1930.0,326.0,321.0,3.0,0.0918,9.19,3.0,0.0857,9.58
10367,14907,29.7,326.0,38.0,291.0,325.0,319.0,3.0,0.0956,10.1,4.0,0.103,8.88
10368,9307,119.0,328.0,2.0,383.0,327.0,327.0,50.0,0.0189,2.07,4.0,0.0165,4.07
10369,176,29.5,325.0,29.0,410.0,324.0,317.0,6.0,0.105,13.0,4.0,0.0158,1.5
10370,15549,28.7,327.0,75.0,-873.0,325.0,322.0,3.0,0.0791,8.2,4.0,0.12,12.0
10371,16171,29.7,327.0,41.0,585.0,325.0,320.0,3.0,0.0764,5.92,4.0,0.0721,11.1
10372,13952,29.5,327.0,20.0,725.0,325.0,322.0,3.0,0.0803,9.29,3.0,0.0887,10.3
10373,22660,29.5,327.0,2.0,1610.0,326.0,323.0,3.0,0.0567,1.71,2.5,0.0932,9.39
10374,6391,27.7,325.0,30.0,96.2,323.0,318.0,6.0,0.0791,10.1,4.0,0.14,15.2
10375,12388,28.5,327.0,63.0,310.0,325.0,323.0,3.0,0.102,9.8,3.0,0.0771,6.89
10376,7294,29.7,324.0,37.0,662.0,322.0,318.0,20.0,0.0885,10.4,4.0,0.186,31.3
10377,24279,55.7,330.0,0.0,-1760.0,329.0,330.0,50.0,0.0687,2.88,2.5,0.0311,2.28
10378,1300,28.5,325.0,77.0,1220.0,324.0,316.0,20.0,0.119,29.1,4.0,0.0931,14.1
10379,12650,29.5,327.0,37.0,-1970.0,326.0,324.0,3.0,0.0697,4.07,3.0,0.0914,9.03
10380,12273,44.0,326.0,90.0,-1450.0,324.0,320.0,50.0,0.0466,3.33,3.0,0.0325,1.19
10381,9417,119.0,328.0,0.0,383.0,327.0,328.0,50.0,0.021,0.592,4.0,0.016,1.1
10382,9315,119.0,327.0,0.0,383.0,326.0,327.0,50.0,0.0211,2.11,4.0,0.0165,1.21
10383,8933,55.7,327.0,0.0,-1010.0,326.0,327.0,50.0,0.0521,4.32,4.0,0.0203,1.27
10384,3417,28.5,326.0,77.0,-1030.0,325.0,320.0,6.0,0.0735,12.9,3.0,0.0746,11.7
10385,117,29.5,326.0,2.0,94.1,324.0,321.0,6.0,0.108,14.8,4.0,0.0786,7.01
10386,5327,29.7,325.0,46.0,677.0,324.0,314.0,6.0,0.0738,10.4,4.0,0.108,12.6
10387,4055,55.5,329.0,0.0,1550.0,328.0,329.0,50.0,0.0451,4.87,3.0,0.0402,1.49
10388,8627,27.7,324.0,100.0,-1840.0,323.0,314.0,12.0,0.0903,20.9,4.0,0.031,4.52
10389,4692,119.0,329.0,0.0,339.0,328.0,329.0,50.0,0.0188,0.929,2.5,0.0195,0.376
10390,15056,28.7,327.0,61.0,2040.0,326.0,316.0,3.0,0.099,9.63,4.0,0.0726,4.48
10391,319,29.5,326.0,45.0,1170.0,325.0,316.0,6.0,0.0905,14.0,4.0,0.039,1.78
10392,12177,28.5,327.0,69.0,774.0,325.0,323.0,3.0,0.0369,5.57,3.0,0.14,10.9
10393,15486,31.1,327.0,54.0,1530.0,326.0,319.0,3.0,0.0261,1.0,4.0,0.0163,1.97
10394,1538,27.5,325.0,2.0,1680.0,324.0,320.0,20.0,0.131,31.4,4.0,0.0909,3.67
10395,8376,28.7,323.0,59.0,-1150.0,323.0,320.0,15.0,0.332,28.2,4.0,0.0703,4.09
10396,15221,119.0,330.0,0.0,-2060.0,329.0,330.0,50.0,0.0239,2.07,4.0,0.0156,0.784
10397,7732,28.7,324.0,54.0,-1230.0,323.0,318.0,15.0,0.0993,25.8,4.0,0.0216,0.337
10398,17361,27.7,327.0,105.0,-442.0,325.0,317.0,3.0,0.0787,10.1,3.0,0.111,4.59
10399,17953,29.7,327.0,2.0,326.0,326.0,321.0,3.0,0.0459,4.71,3.0,0.017,2.41
10400,9334,56.7,327.0,7.0,383.0,325.0,327.0,50.0,0.139,30.4,4.0,0.191,48.1
10401,10889,28.5,327.0,66.0,-1480.0,326.0,324.0,3.0,0.0456,4.94,4.0,0.137,11.7
10402,10776,29.5,327.0,21.0,-1390.0,325.0,319.0,3.0,0.0714,6.04,4.0,0.144,11.7
10403,21289,55.5,330.0,0.0,394.0,329.0,330.0,50.0,0.0617,5.88,2.5,0.0327,2.34
10404,14850,27.7,327.0,105.0,1770.0,326.0,324.0,3.0,0.0901,8.34,4.0,0.0942,7.61
10405,18760,29.7,327.0,45.0,-1310.0,325.0,320.0,3.0,0.0732,9.25,3.0,0.133,11.0
10406,1236,28.5,326.0,56.0,905.0,324.0,323.0,20.0,0.0515,5.2,4.0,0.0554,1.8
10407,11681,27.5,327.0,118.0,-1200.0,326.0,323.0,3.0,0.11,9.01,4.0,0.0963,8.64
10408,9408,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.0577,4.25,4.0,0.0196,0.714
10409,5850,28.7,325.0,76.0,1930.0,324.0,321.0,6.0,0.0887,12.2,4.0,0.0591,3.47
10410,8503,28.7,324.0,73.0,1840.0,323.0,321.0,12.0,0.116,22.8,4.0,0.0273,2.7
10411,12635,29.5,327.0,29.0,1640.0,325.0,324.0,3.0,0.0877,10.7,3.0,0.0212,1.17
10412,13532,28.5,326.0,2.0,1860.0,325.0,319.0,3.0,0.0786,8.83,3.0,0.0845,3.9
10413,7737,28.7,324.0,80.0,-710.0,323.0,314.0,15.0,0.125,24.8,4.0,0.082,2.95
10414,12357,29.5,327.0,35.0,2140.0,326.0,324.0,3.0,0.0609,8.32,3.0,0.0507,6.17
10415,13733,29.5,327.0,44.0,-1210.0,326.0,319.0,3.0,0.101,8.84,3.0,0.118,7.89
10416,25073,29.7,326.0,44.0,-965.0,325.0,323.0,3.0,0.049,5.93,2.5,0.149,12.2
10417,9262,55.7,328.0,0.0,-978.0,326.0,327.0,50.0,0.0342,7.05,4.0,0.0197,1.85
10418,23124,27.7,327.0,2.0,1860.0,326.0,323.0,3.0,0.0409,5.69,2.5,0.123,9.71
10419,21309,29.5,327.0,23.0,-732.0,326.0,324.0,3.0,0.0741,10.1,2.5,0.0825,4.87
10420,894,27.5,326.0,113.0,-50.5,325.0,323.0,6.0,0.0435,3.61,4.0,0.0622,13.2
10421,15367,119.0,330.0,0.0,-2060.0,329.0,330.0,50.0,0.0181,1.85,4.0,0.0214,3.11
10422,7991,28.7,324.0,84.0,-620.0,322.0,315.0,15.0,0.0426,0.575,4.0,0.128,27.2
10423,8961,119.0,327.0,0.0,383.0,326.0,327.0,50.0,0.0167,1.13,4.0,0.0157,2.6
10424,3418,28.5,326.0,77.0,-1020.0,325.0,321.0,6.0,0.0768,13.1,3.0,0.0639,8.82
10425,7147,27.7,324.0,101.0,1690.0,323.0,320.0,20.0,0.112,33.7,4.0,0.0529,3.68
10426,16113,28.7,327.0,59.0,1810.0,326.0,318.0,3.0,0.104,9.9,4.0,0.0167,0.614
10427,24943,28.7,327.0,83.0,-1730.0,326.0,321.0,3.0,0.0595,2.12,2.5,0.111,10.4
10428,10287,29.5,327.0,22.0,-1140.0,326.0,322.0,3.0,0.0908,10.3,4.0,0.148,10.6
10429,3909,55.5,330.0,0.0,1550.0,328.0,329.0,50.0,0.065,4.7,3.0,0.0237,2.13
10430,22740,27.5,327.0,2.0,-833.0,326.0,324.0,3.0,0.0449,4.76,2.5,0.0525,7.22
10431,23604,119.0,330.0,0.0,455.0,328.0,330.0,20.0,0.0247,1.09,2.5,0.0291,1.89
10432,17780,29.7,327.0,43.0,-1490.0,325.0,322.0,3.0,0.051,6.99,3.0,0.122,11.3
10433,15965,27.7,327.0,118.0,-1320.0,326.0,321.0,3.0,0.0969,9.91,4.0,0.0921,7.95
10434,4004,119.0,329.0,0.0,339.0,328.0,329.0,6.0,0.018,1.14,3.0,0.0174,0.318
10435,13249,28.5,327.0,67.0,667.0,325.0,323.0,3.0,0.0437,2.82,3.0,0.128,12.6
10436,11670,27.5,327.0,96.0,1050.0,326.0,323.0,3.0,0.0679,8.28,4.0,0.0225,5.26
10437,6246,51.6,324.0,52.0,747.0,323.0,315.0,50.0,0.0684,2.66,4.0,0.0326,1.96
10438,20554,62.9,328.0,7.0,-927.0,326.0,329.0,50.0,0.115,28.2,3.0,0.188,48.4
10439,13233,27.5,327.0,106.0,-216.0,325.0,322.0,3.0,0.0704,12.4,3.0,0.0938,4.94
10440,18454,28.7,327.0,2.0,-245.0,326.0,318.0,3.0,0.208,7.62,3.0,0.0893,6.89
10441,21888,27.5,327.0,97.0,1320.0,326.0,324.0,3.0,0.0759,9.68,2.5,0.0186,1.33
10442,5981,29.7,325.0,19.0,-731.0,324.0,321.0,6.0,0.0947,13.3,4.0,0.0739,5.49
10443,19401,27.7,327.0,98.0,1660.0,325.0,321.0,6.0,0.0823,11.3,3.0,0.0944,9.97
10444,20518,119.0,330.0,2.0,-273.0,329.0,330.0,50.0,2.78e-19,0.0,3.0,2.78e-19,0.0
10445,4828,29.5,327.0,0.0,-1240.0,326.0,327.0,50.0,0.0206,1.53,3.0,0.0225,2.31
10446,13927,55.5,330.0,0.0,-2060.0,328.0,329.0,50.0,0.0367,5.9,3.0,0.0309,1.92
10447,6032,27.7,325.0,116.0,-586.0,323.0,321.0,6.0,0.0831,11.6,4.0,0.0457,5.6
10448,837,27.5,326.0,107.0,-354.0,325.0,322.0,6.0,0.0527,3.0,4.0,0.0917,12.1
10449,24757,28.7,327.0,64.0,659.0,325.0,321.0,3.0,0.0763,8.14,2.5,0.0925,4.82
10450,13668,29.9,325.0,14.0,140.0,324.0,318.0,3.0,0.0276,1.19,3.0,0.0181,0.728
10451,8919,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.057,1.61,4.0,0.0206,1.69
10452,19549,27.7,327.0,2.0,1800.0,326.0,324.0,6.0,0.082,12.4,3.0,0.0635,2.81
10453,11457,28.5,327.0,55.0,1760.0,326.0,318.0,3.0,0.0947,9.35,4.0,0.0454,1.74
10454,6089,28.7,325.0,2.0,1790.0,324.0,321.0,6.0,0.104,13.7,4.0,0.0259,2.48
10455,5469,27.7,325.0,104.0,-1140.0,324.0,321.0,6.0,0.0933,12.0,4.0,0.147,10.4
10456,19792,55.7,329.0,0.0,-928.0,328.0,329.0,50.0,0.0416,4.18,3.0,0.0267,0.422
10457,11134,29.5,327.0,19.0,-1660.0,325.0,320.0,3.0,0.088,7.77,4.0,0.14,10.8
10458,19888,28.7,327.0,76.0,745.0,325.0,321.0,6.0,0.102,12.3,3.0,0.0627,3.61
10459,5588,119.0,328.0,0.0,-978.0,326.0,327.0,50.0,0.0163,0.837,4.0,0.021,2.8
10460,15055,28.7,327.0,61.0,2030.0,326.0,319.0,3.0,0.0963,10.7,4.0,0.0734,3.8
10461,14498,29.7,327.0,19.0,-1560.0,326.0,323.0,3.0,0.0701,7.13,4.0,0.06,5.25
10462,13789,28.5,327.0,63.0,266.0,325.0,317.0,3.0,0.0846,7.54,3.0,0.0929,9.34
10463,17765,34.6,326.0,52.0,-875.0,325.0,319.0,50.0,0.0635,5.06,3.0,0.037,3.12
10464,2656,82.5,328.0,7.0,220.0,326.0,328.0,50.0,0.13,29.5,4.0,0.191,51.2
10465,8291,27.7,324.0,121.0,127.0,323.0,320.0,15.0,0.125,24.1,4.0,0.0639,7.14
10466,12305,29.5,327.0,29.0,1570.0,325.0,324.0,3.0,0.0648,7.69,3.0,0.02,1.8
10467,18475,28.7,327.0,60.0,-187.0,325.0,320.0,3.0,0.0792,9.69,3.0,0.0762,4.6
10468,4579,119.0,329.0,0.0,-486.0,328.0,329.0,6.0,0.0186,0.84,2.5,0.0162,0.456
10469,21228,27.5,327.0,124.0,-294.0,326.0,324.0,3.0,0.0451,3.75,2.5,0.106,11.1
10470,1017,27.5,326.0,128.0,606.0,325.0,321.0,6.0,0.096,15.2,4.0,0.0361,3.25
10471,12166,27.5,327.0,102.0,-665.0,325.0,320.0,3.0,0.092,9.3,3.0,0.0586,6.45
10472,4034,28.5,327.0,72.0,-1190.0,325.0,322.0,6.0,0.046,5.93,3.0,0.058,3.94
10473,24651,55.7,330.0,0.0,-1720.0,328.0,330.0,50.0,0.0657,5.03,2.5,0.0306,1.7
10474,10330,28.5,327.0,86.0,571.0,326.0,318.0,3.0,0.106,10.9,4.0,0.0495,2.08
10475,10730,27.5,327.0,103.0,1720.0,326.0,319.0,3.0,0.0605,3.27,4.0,0.0912,9.76
10476,24439,55.7,330.0,0.0,-1720.0,329.0,330.0,50.0,0.0523,2.93,2.5,0.0301,0.713
10477,12303,29.5,327.0,29.0,1560.0,325.0,320.0,3.0,0.0784,10.9,3.0,0.0261,2.16
10478,13405,27.5,327.0,124.0,1630.0,325.0,322.0,3.0,0.0437,8.24,3.0,0.104,11.1
10479,24967,32.7,327.0,54.0,-275.0,326.0,320.0,3.0,0.0311,1.94,2.5,0.0184,1.82
10480,715,35.7,326.0,2.0,-1010.0,325.0,317.0,6.0,0.0224,0.624,4.0,0.0182,0.765
10481,6591,29.7,324.0,15.0,-1200.0,323.0,321.0,20.0,0.0515,10.2,4.0,0.127,32.7
10482,7040,37.7,326.0,55.0,-599.0,325.0,322.0,20.0,0.0233,1.7,4.0,0.0196,2.94
10483,3625,33.8,326.0,132.0,1480.0,324.0,321.0,50.0,0.0481,6.57,3.0,0.0271,0.649
10484,16940,29.7,327.0,40.0,-1610.0,326.0,322.0,3.0,0.0596,7.15,3.0,0.117,11.0
10485,18698,55.7,330.0,0.0,2150.0,329.0,330.0,50.0,0.0444,3.96,3.0,0.0315,2.94
10486,24911,27.7,327.0,121.0,1500.0,326.0,324.0,3.0,0.0739,9.4,2.5,0.0854,5.12
10487,11662,28.5,327.0,81.0,-69.5,325.0,317.0,3.0,0.081,1.68,4.0,0.087,6.63
10488,9378,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.0633,0.518,4.0,0.0228,1.98
10489,9023,28.7,324.0,86.0,-2100.0,323.0,320.0,12.0,0.113,21.2,4.0,0.0248,1.18
10490,24982,27.7,327.0,128.0,-2150.0,326.0,322.0,3.0,0.079,11.4,2.5,0.0396,4.11
10491,22624,27.5,327.0,117.0,-1030.0,326.0,324.0,3.0,0.104,9.46,2.5,0.0551,3.4
10492,11703,28.5,327.0,84.0,95.9,326.0,320.0,3.0,0.0649,2.87,4.0,0.0537,8.56
10493,14044,28.5,327.0,87.0,-1520.0,325.0,322.0,3.0,0.0648,3.61,3.0,0.183,11.2
10494,18225,27.7,327.0,123.0,1300.0,326.0,324.0,3.0,0.0651,8.5,3.0,0.0926,8.58
10495,22195,27.5,327.0,124.0,-193.0,326.0,323.0,3.0,0.046,3.14,2.5,0.122,11.4
10496,11597,28.5,327.0,84.0,123.0,325.0,318.0,3.0,0.0683,4.55,4.0,0.127,8.34
10497,432,28.5,326.0,61.0,1780.0,324.0,323.0,6.0,0.0858,13.7,4.0,0.0997,11.0
10498,18480,28.7,327.0,60.0,-160.0,326.0,324.0,3.0,0.0762,10.1,3.0,0.0607,4.69
10499,4788,29.5,320.0,14.0,-1500.0,320.0,311.0,20.0,0.124,32.6,3.0,0.0168,0.943
10500,12136,28.5,327.0,87.0,-1580.0,325.0,323.0,3.0,0.0506,6.91,3.0,0.0594,4.67
10501,10314,27.5,327.0,105.0,1780.0,326.0,324.0,3.0,0.0641,7.68,4.0,0.0533,7.96
10502,11191,28.5,327.0,59.0,2010.0,325.0,321.0,3.0,0.0988,9.12,4.0,0.0898,6.04
10503,7846,29.7,323.0,2.0,-1870.0,323.0,320.0,15.0,0.108,18.8,4.0,0.0952,4.34
10504,14729,119.0,330.0,2.0,-2060.0,328.0,330.0,50.0,0.0256,0.693,4.0,0.0204,7.41
10505,10541,28.0,327.0,96.0,981.0,326.0,324.0,3.0,0.0364,3.68,4.0,0.0204,2.11
10506,24851,28.7,327.0,87.0,-1260.0,326.0,318.0,3.0,0.106,9.61,2.5,0.0698,5.68
10507,14726,29.7,326.0,38.0,152.0,325.0,323.0,3.0,0.0426,3.23,4.0,0.1,10.1
10508,4085,27.5,327.0,103.0,104.0,325.0,320.0,6.0,0.0561,5.17,3.0,0.0865,13.3
10509,626,28.5,326.0,81.0,-1480.0,324.0,322.0,6.0,0.102,10.3,4.0,0.155,15.0
10510,23628,27.7,327.0,128.0,-1940.0,326.0,319.0,3.0,0.0707,9.32,2.5,0.0417,1.82
10511,3885,29.5,326.0,27.0,1010.0,325.0,317.0,6.0,0.101,4.98,3.0,0.0865,13.4
10512,4061,55.5,329.0,0.0,339.0,328.0,330.0,50.0,0.0424,5.89,3.0,0.0311,1.1
10513,7728,33.6,324.0,54.0,-1250.0,323.0,317.0,15.0,0.0209,1.14,4.0,0.0236,0.525
10514,21325,28.5,327.0,2.0,874.0,325.0,323.0,3.0,0.078,7.67,2.5,0.0841,6.5
10515,9147,29.7,324.0,42.0,1110.0,322.0,317.0,12.0,0.0489,5.64,4.0,0.123,22.1
10516,2210,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
10517,18242,29.7,326.0,39.0,-1910.0,325.0,321.0,3.0,0.0727,10.3,3.0,0.048,6.93
10518,15962,27.7,327.0,118.0,-1330.0,326.0,322.0,3.0,0.0952,10.9,4.0,0.0593,6.27
10519,10084,28.5,327.0,84.0,176.0,325.0,319.0,3.0,0.067,4.11,4.0,0.137,12.0
10520,23996,28.7,327.0,85.0,-1600.0,326.0,319.0,3.0,0.0706,4.15,2.5,0.0496,6.15
10521,6697,115.0,328.0,7.0,-1220.0,326.0,328.0,50.0,0.1,29.8,4.0,0.175,48.3
10522,6624,119.0,328.0,0.0,306.0,327.0,328.0,50.0,0.0199,0.851,4.0,0.0167,2.17
10523,18648,28.7,327.0,67.0,619.0,326.0,322.0,3.0,0.0559,5.3,3.0,0.0988,11.8
10524,4110,27.5,327.0,124.0,1200.0,325.0,323.0,6.0,0.0455,3.04,3.0,0.148,16.5
10525,10367,29.5,327.0,41.0,698.0,325.0,322.0,3.0,0.0524,5.11,4.0,0.107,11.2
10526,9066,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.0511,1.3,4.0,0.0264,0.455
10527,15319,29.7,326.0,28.0,-696.0,325.0,321.0,3.0,0.0928,9.61,4.0,0.118,8.01
10528,10742,29.5,327.0,30.0,-231.0,325.0,320.0,3.0,0.0901,8.45,4.0,0.143,11.9
10529,2109,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
10530,9980,29.5,327.0,21.0,-1440.0,325.0,315.0,3.0,0.0926,11.0,4.0,0.113,7.42
10531,10026,29.5,324.0,30.0,-380.0,324.0,320.0,3.0,0.0699,11.3,4.0,0.022,1.27
10532,34,29.5,322.0,14.0,-351.0,322.0,306.0,6.0,0.101,11.5,4.0,0.034,1.29
10533,24895,27.7,327.0,121.0,1680.0,326.0,324.0,3.0,0.0693,9.93,2.5,0.0743,6.21
10534,3648,29.5,326.0,20.0,652.0,324.0,321.0,6.0,0.047,5.83,3.0,0.0933,11.8
10535,7295,29.7,325.0,37.0,667.0,322.0,318.0,20.0,0.0358,1.11,4.0,0.151,31.6
10536,11671,27.5,327.0,96.0,1060.0,326.0,324.0,3.0,0.0866,7.9,4.0,0.0137,0.951
10537,41,29.5,326.0,14.0,-313.0,325.0,322.0,6.0,0.0939,14.3,4.0,0.0394,5.11
10538,14631,30.0,327.0,96.0,855.0,326.0,322.0,3.0,0.0201,2.16,4.0,0.0222,1.04
10539,15381,29.7,327.0,46.0,1000.0,326.0,323.0,3.0,0.0895,8.04,4.0,0.0417,1.89
10540,1664,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
10541,8779,119.0,328.0,0.0,383.0,327.0,328.0,50.0,0.0185,1.88,4.0,0.0192,0.76
10542,14621,27.7,327.0,101.0,1180.0,326.0,322.0,3.0,0.0716,10.1,4.0,0.135,12.1
10543,18260,28.7,327.0,84.0,-2120.0,326.0,323.0,3.0,0.0457,1.95,3.0,0.139,11.1
10544,19894,28.7,327.0,78.0,777.0,325.0,322.0,6.0,0.0643,14.4,3.0,0.0971,8.78
10545,15042,29.7,326.0,30.0,-323.0,325.0,320.0,3.0,0.104,9.64,4.0,0.0634,9.5
10546,13224,28.5,327.0,87.0,-1760.0,326.0,324.0,3.0,0.0903,11.4,3.0,0.038,1.93
10547,24157,28.7,327.0,68.0,1070.0,326.0,321.0,3.0,0.0539,6.34,2.5,0.0688,8.42
10548,11697,28.5,327.0,84.0,63.9,325.0,318.0,3.0,0.0728,4.53,4.0,0.121,11.1
